provider,token,open_postings,board_url,api_url
teamtailor,alehop,100,https://alehop.teamtailor.com/,"https://alehop.teamtailor.com/jobs.json"
teamtailor,andrewstaffing-1721039920,100,https://andrewstaffing-1721039920.teamtailor.com/,"https://andrewstaffing-1721039920.teamtailor.com/jobs.json"
teamtailor,anicuraglobal,100,https://anicuraglobal.teamtailor.com/,"https://anicuraglobal.teamtailor.com/jobs.json"
teamtailor,apirestauration,100,https://apirestauration.teamtailor.com/,"https://apirestauration.teamtailor.com/jobs.json"
teamtailor,atlantiqueautomatismesincendie,100,https://atlantiqueautomatismesincendie.teamtailor.com/,"https://atlantiqueautomatismesincendie.teamtailor.com/jobs.json"
teamtailor,autolivgroup,100,https://autolivgroup.teamtailor.com/,"https://autolivgroup.teamtailor.com/jobs.json"
teamtailor,bluestorm,100,https://bluestorm.teamtailor.com/,"https://bluestorm.teamtailor.com/jobs.json"
teamtailor,bmesproductionaccount,100,https://bmesproductionaccount.teamtailor.com/,"https://bmesproductionaccount.teamtailor.com/jobs.json"
teamtailor,cartrackasiacareerpage,100,https://cartrackasiacareerpage.teamtailor.com/,"https://cartrackasiacareerpage.teamtailor.com/jobs.json"
teamtailor,chalhoubgroup,100,https://chalhoubgroup.teamtailor.com/,"https://chalhoubgroup.teamtailor.com/jobs.json"
teamtailor,cigierrecompagniageneraleristorazione-1741682069,100,https://cigierrecompagniageneraleristorazione-1741682069.teamtailor.com/,"https://cigierrecompagniageneraleristorazione-1741682069.teamtailor.com/jobs.json"
teamtailor,ckw,100,https://ckw.teamtailor.com/,"https://ckw.teamtailor.com/jobs.json"
teamtailor,cogep,100,https://cogep.teamtailor.com/,"https://cogep.teamtailor.com/jobs.json"
teamtailor,davidkennedyrecruitment,100,https://davidkennedyrecruitment.teamtailor.com/,"https://davidkennedyrecruitment.teamtailor.com/jobs.json"
teamtailor,endel,100,https://endel.teamtailor.com/,"https://endel.teamtailor.com/jobs.json"
teamtailor,etam,100,https://etam.teamtailor.com/,"https://etam.teamtailor.com/jobs.json"
teamtailor,eutalents,100,https://eutalents.teamtailor.com/,"https://eutalents.teamtailor.com/jobs.json"
teamtailor,eyesandmoregmbh-1681220218,100,https://eyesandmoregmbh-1681220218.teamtailor.com/,"https://eyesandmoregmbh-1681220218.teamtailor.com/jobs.json"
teamtailor,groupeetam,100,https://groupeetam.teamtailor.com/,"https://groupeetam.teamtailor.com/jobs.json"
teamtailor,groupelrtechnologies,100,https://groupelrtechnologies.teamtailor.com/,"https://groupelrtechnologies.teamtailor.com/jobs.json"
teamtailor,grupoclave,100,https://grupoclave.teamtailor.com/,"https://grupoclave.teamtailor.com/jobs.json"
teamtailor,grupoysondos,100,https://grupoysondos.teamtailor.com/,"https://grupoysondos.teamtailor.com/jobs.json"
teamtailor,huaweiresearchcentergermanyaustria,100,https://huaweiresearchcentergermanyaustria.teamtailor.com/,"https://huaweiresearchcentergermanyaustria.teamtailor.com/jobs.json"
teamtailor,iki-1732802603,100,https://iki-1732802603.teamtailor.com/,"https://iki-1732802603.teamtailor.com/jobs.json"
teamtailor,itmtanzanialimited,100,https://itmtanzanialimited.teamtailor.com/,"https://itmtanzanialimited.teamtailor.com/jobs.json"
teamtailor,jobtalentfrance,100,https://jobtalentfrance.teamtailor.com/,"https://jobtalentfrance.teamtailor.com/jobs.json"
teamtailor,keskosenukailithuania,100,https://keskosenukailithuania.teamtailor.com/,"https://keskosenukailithuania.teamtailor.com/jobs.json"
teamtailor,kidsandus,100,https://kidsandus.teamtailor.com/,"https://kidsandus.teamtailor.com/jobs.json"
teamtailor,knaufgroup,100,https://knaufgroup.teamtailor.com/,"https://knaufgroup.teamtailor.com/jobs.json"
teamtailor,knightecgroup,100,https://knightecgroup.teamtailor.com/,"https://knightecgroup.teamtailor.com/jobs.json"
teamtailor,lacotelarete,100,https://lacotelarete.teamtailor.com/,"https://lacotelarete.teamtailor.com/jobs.json"
teamtailor,leroymerlinbrasil,100,https://leroymerlinbrasil.teamtailor.com/,"https://leroymerlinbrasil.teamtailor.com/jobs.json"
teamtailor,leroymerlinspain,100,https://leroymerlinspain.teamtailor.com/,"https://leroymerlinspain.teamtailor.com/jobs.json"
teamtailor,loverecruitmentuk,100,https://loverecruitmentuk.teamtailor.com/,"https://loverecruitmentuk.teamtailor.com/jobs.json"
teamtailor,lrgcareers,100,https://lrgcareers.teamtailor.com/,"https://lrgcareers.teamtailor.com/jobs.json"
teamtailor,miogruppen,100,https://miogruppen.teamtailor.com/,"https://miogruppen.teamtailor.com/jobs.json"
teamtailor,morrisgroupsite,100,https://morrisgroupsite.teamtailor.com/,"https://morrisgroupsite.teamtailor.com/jobs.json"
teamtailor,mutuellembv,100,https://mutuellembv.teamtailor.com/,"https://mutuellembv.teamtailor.com/jobs.json"
teamtailor,nested,100,https://nested.teamtailor.com/,"https://nested.teamtailor.com/jobs.json"
teamtailor,nexergroup,100,https://nexergroup.teamtailor.com/,"https://nexergroup.teamtailor.com/jobs.json"
teamtailor,nordicwellness,100,https://nordicwellness.teamtailor.com/,"https://nordicwellness.teamtailor.com/jobs.json"
teamtailor,ocaglobal,100,https://ocaglobal.teamtailor.com/,"https://ocaglobal.teamtailor.com/jobs.json"
teamtailor,praesidium,100,https://praesidium.teamtailor.com/,"https://praesidium.teamtailor.com/jobs.json"
teamtailor,providentmexico,100,https://providentmexico.teamtailor.com/,"https://providentmexico.teamtailor.com/jobs.json"
teamtailor,qualacompany,100,https://qualacompany.teamtailor.com/,"https://qualacompany.teamtailor.com/jobs.json"
teamtailor,rdtingenieros,100,https://rdtingenieros.teamtailor.com/,"https://rdtingenieros.teamtailor.com/jobs.json"
teamtailor,sacyr,100,https://sacyr.teamtailor.com/,"https://sacyr.teamtailor.com/jobs.json"
teamtailor,sdworxgroup,100,https://sdworxgroup.teamtailor.com/,"https://sdworxgroup.teamtailor.com/jobs.json"
teamtailor,sdworxnv,100,https://sdworxnv.teamtailor.com/,"https://sdworxnv.teamtailor.com/jobs.json"
teamtailor,seneringenieria,100,https://seneringenieria.teamtailor.com/,"https://seneringenieria.teamtailor.com/jobs.json"
teamtailor,snefsa-demo,100,https://snefsa-demo.teamtailor.com/,"https://snefsa-demo.teamtailor.com/jobs.json"
teamtailor,storallearning,100,https://storallearning.teamtailor.com/,"https://storallearning.teamtailor.com/jobs.json"
teamtailor,synsamgroup,100,https://synsamgroup.teamtailor.com/,"https://synsamgroup.teamtailor.com/jobs.json"
teamtailor,temporing,100,https://temporing.teamtailor.com/,"https://temporing.teamtailor.com/jobs.json"
teamtailor,tucswedeninternt,100,https://tucswedeninternt.teamtailor.com/,"https://tucswedeninternt.teamtailor.com/jobs.json"
teamtailor,vardaga,100,https://vardaga.teamtailor.com/,"https://vardaga.teamtailor.com/jobs.json"
teamtailor,vincienergiesuk,100,https://vincienergiesuk.teamtailor.com/,"https://vincienergiesuk.teamtailor.com/jobs.json"
teamtailor,waymaneducation-1710232669,100,https://waymaneducation-1710232669.teamtailor.com/,"https://waymaneducation-1710232669.teamtailor.com/jobs.json"
teamtailor,wspcentraleurope,100,https://wspcentraleurope.teamtailor.com/,"https://wspcentraleurope.teamtailor.com/jobs.json"
teamtailor,footasylum,95,https://footasylum.teamtailor.com/,"https://footasylum.teamtailor.com/jobs.json"
teamtailor,forenadecare,92,https://forenadecare.teamtailor.com/,"https://forenadecare.teamtailor.com/jobs.json"
